tower_id,avg_latency_ms,avg_packet_loss_pct,avg_download_mbps,avg_upload_mbps,avg_signal_strength_dbm,avg_cpu_utilization_pct,avg_memory_utilization_pct,avg_call_drop_rate,avg_connection_failure_rate,avg_active_users,region,technology,latitude,longitude,installation_year,tower_health_score,tower_status,problem_indicators,anomaly_prediction,anomaly_score,anomaly_status
T1321,34.42183333333333,0.48325,121.97241666666667,35.30708333333334,-74.63791666666665,55.92691666666666,50.43933333333334,0.9919166666666667,1.4595833333333335,504.2916666666667,East,5G,24.270784,80.357366,2023,81.94,Healthy,No Major Issue,1,0.13514650610466022,Normal
T1322,35.781,0.5076666666666667,118.9475,34.81075,-74.79825000000001,55.30475,49.178999999999995,0.9799166666666667,1.4527500000000002,500.68333333333334,East,5G,9.143589,93.231078,2021,81.79,Healthy,No Major Issue,1,0.14498802664360616,Normal
T1323,35.1835,0.49133333333333334,119.89791666666666,36.1445,-75.06858333333334,54.84925,49.723499999999994,1.0154166666666666,1.5011666666666665,506.325,Central,5G,15.412995,96.420791,2016,81.71,Healthy,No Major Issue,1,0.16787133736735577,Normal
T1324,34.26916666666667,0.5241666666666667,121.41958333333334,34.443916666666674,-75.12358333333333,54.78908333333334,49.56608333333334,0.985,1.47275,487.21666666666664,North,5G,17.809401,91.231783,2018,81.79,Healthy,No Major Issue,1,0.1216811049827613,Normal
T1325,36.147666666666666,0.47733333333333333,122.59833333333333,35.81941666666667,-75.24733333333333,54.970749999999995,50.39808333333334,0.98675,1.5322500000000001,503.8833333333333,North,4G,30.914071,87.664577,2023,81.55,Healthy,No Major Issue,1,0.12223371495936747,Normal
T1326,33.40175,0.4910833333333333,123.7445,35.439499999999995,-74.71875,56.47675,50.50175,1.03775,1.4498333333333333,502.15833333333336,North,4G,9.815301,90.576946,2021,81.84,Healthy,No Major Issue,1,0.08083069551519512,Normal
T1327,34.61183333333334,0.5258333333333334,118.68641666666667,34.80891666666666,-75.937,56.03125,50.479166666666664,0.9601666666666666,1.52725,501.89166666666665,East,5G,33.635612,68.939174,2018,81.15,Healthy,No Major Issue,1,0.10169057254970515,Normal
T1328,35.60625,0.5209166666666667,118.64175,35.26625,-74.35966666666667,56.14508333333333,50.363749999999996,1.02975,1.53675,506.95,West,5G,18.044361,90.12945,2025,81.71,Healthy,No Major Issue,1,0.11878221026149771,Normal
T1329,35.0355,0.5080833333333333,119.43533333333333,35.27916666666667,-75.083,54.516666666666666,50.458,0.9769166666666667,1.5126666666666668,485.44166666666666,South,5G,18.746919,86.837261,2019,81.78,Healthy,No Major Issue,1,0.14352849636204928,Normal
T1330,35.69125,0.5018333333333334,123.48033333333333,34.51866666666667,-75.05799999999999,56.067750000000004,49.36425,0.95925,1.5093333333333334,489.03333333333336,North,4G,27.863221,82.472275,2022,81.54,Healthy,No Major Issue,1,0.1368185044266999,Normal
T1331,35.36983333333333,0.47975,120.22966666666666,34.74908333333334,-75.29958333333335,56.85791666666667,49.775416666666665,0.9964999999999999,1.4669166666666666,503.775,Central,4G,15.06797,75.548403,2023,81.36,Healthy,No Major Issue,1,0.11306133234063032,Normal
T1332,34.277833333333334,0.514,122.77108333333334,32.931916666666666,-74.523,58.42058333333333,50.99241666666667,0.9744166666666667,1.4773333333333334,501.10833333333335,South,5G,26.737477,96.960236,2019,81.58,Healthy,No Major Issue,1,0.0891327896410084,Normal
T1333,34.87775,0.5314166666666666,119.62541666666667,36.05141666666667,-75.007,53.738749999999996,49.47508333333334,0.977,1.464,491.0416666666667,North,4G,31.02631,81.109238,2023,81.96,Healthy,No Major Issue,1,0.11339048998001228,Normal
T1334,35.46575,0.5075833333333333,120.96424999999999,35.113416666666666,-75.163,53.91258333333334,49.992,1.0328333333333333,1.5249166666666667,495.31666666666666,North,5G,26.031674,88.576674,2024,81.7,Healthy,No Major Issue,1,0.1527175848256887,Normal
T1335,35.26991666666667,0.48466666666666663,118.83308333333333,34.3735,-75.50308333333334,55.55891666666666,50.008500000000005,0.9699166666666666,1.5646666666666667,483.85833333333335,Central,5G,32.065955,92.689499,2018,81.4,Healthy,No Major Issue,1,0.09827481591461468,Normal
T1336,35.007,0.487,118.9095,33.748916666666666,-74.29041666666667,54.93366666666667,50.41758333333333,1.0276666666666667,1.4438333333333333,512.7166666666667,East,4G,11.276786,73.828431,2018,82.15,Healthy,No Major Issue,1,0.10924854517855098,Normal
T1337,85.69341666666666,3.0993333333333335,121.73566666666667,34.8935,-82.89441666666667,70.4515,51.006166666666665,3.5755833333333333,5.15425,440.35,South,5G,8.709669,84.066622,2021,57.7,Critical,Connection Failures,-1,-0.14139670187742415,Anomaly
T1338,35.47375,0.5011666666666666,122.20583333333335,35.318999999999996,-75.21975,53.80458333333333,49.131416666666674,0.9833333333333333,1.4415,489.09166666666664,West,4G,24.522606,70.500249,2020,81.85,Healthy,No Major Issue,1,0.1281767503044129,Normal
T1339,34.50641666666666,0.5020833333333333,115.46791666666667,33.24516666666667,-75.38983333333334,55.673750000000005,49.43975,0.9310833333333334,1.4720833333333334,488.19166666666666,West,5G,22.193783,90.305772,2025,81.63,Healthy,No Major Issue,1,0.12249478783316792,Normal
T1340,34.70166666666667,0.51275,119.81325,34.77525,-74.44358333333334,54.56341666666666,48.19541666666667,0.9927499999999999,1.4815,490.45,North,4G,34.254253,86.627819,2023,82.13,Healthy,No Major Issue,1,0.15438180114821132,Normal
T1341,34.56008333333333,0.5066666666666666,121.49091666666666,36.2575,-75.02408333333332,55.815916666666666,50.75225,1.0331666666666668,1.4353333333333333,491.2083333333333,West,5G,11.465034,92.042558,2024,81.66,Healthy,No Major Issue,1,0.14286820725585836,Normal
T1342,34.98275,0.5311666666666667,118.98216666666667,36.09741666666666,-74.98916666666668,55.74216666666667,49.78725,0.9499166666666666,1.5688333333333333,496.60833333333335,Central,4G,28.730104,71.741956,2024,81.59,Healthy,No Major Issue,1,0.10286103795841667,Normal
T1343,33.54375,0.47691666666666666,121.00041666666667,35.72266666666667,-75.62991666666667,55.37116666666667,50.255916666666664,0.9871666666666667,1.52675,482.0,North,4G,21.988758,76.819612,2018,81.56,Healthy,No Major Issue,1,0.04567370258125769,Normal
T1344,35.39158333333333,0.48058333333333336,118.94458333333334,34.157916666666665,-74.69858333333333,54.67475,49.09675,0.9762500000000001,1.5353333333333334,517.5333333333333,East,4G,17.342623,95.286218,2020,81.95,Healthy,No Major Issue,1,0.10551270803224067,Normal
T1345,35.518166666666666,0.4955833333333333,118.82475,35.747166666666665,-74.54166666666667,54.092666666666666,48.86866666666666,1.002,1.5694166666666665,501.35833333333335,North,5G,13.300152,95.734197,2020,82.0,Healthy,No Major Issue,1,0.13737908744032035,Normal
T1346,35.35408333333333,0.48183333333333334,120.91741666666667,34.701,-74.66425,53.41233333333333,50.56425,0.9066666666666666,1.573,499.1166666666667,South,5G,24.589564,70.709424,2018,82.22,Healthy,No Major Issue,1,0.06326093232550561,Normal
T1347,35.001999999999995,0.51125,119.61708333333333,36.142833333333336,-75.4915,55.48491666666666,50.21058333333334,1.0129166666666667,1.46825,494.5833333333333,Central,4G,12.622417,86.109896,2025,81.42,Healthy,No Major Issue,1,0.1583816343747474,Normal
T1348,36.03791666666667,0.4880833333333333,118.84391666666667,34.59341666666667,-75.07933333333334,55.08316666666666,50.035,1.027,1.55375,502.3833333333333,East,4G,30.281379,68.822831,2016,81.52,Healthy,No Major Issue,1,0.13119005686178642,Normal
T1349,34.499583333333334,0.4715,116.32691666666666,35.67133333333334,-74.757,55.71716666666667,49.41166666666666,0.9836666666666667,1.5075833333333333,506.025,Central,5G,25.580509,90.241811,2022,81.89,Healthy,No Major Issue,1,0.1310242021988246,Normal
T1350,34.370583333333336,0.5246666666666667,119.51341666666667,36.306916666666666,-75.22399999999999,54.76658333333333,49.69533333333333,1.0070000000000001,1.5397500000000002,517.0583333333333,Central,4G,21.447028,86.187756,2020,81.64,Healthy,No Major Issue,1,0.10123845062877995,Normal
T1351,34.86583333333333,0.49391666666666667,119.2035,34.88216666666666,-74.58008333333333,54.63041666666666,49.881166666666665,1.0237500000000002,1.5013333333333334,504.3666666666667,East,5G,14.611704,91.41313,2022,82.0,Healthy,No Major Issue,1,0.16546258865903207,Normal
T1352,35.19866666666667,0.48891666666666667,121.5335,35.08866666666667,-75.25666666666666,55.2245,50.2385,0.97275,1.4971666666666665,490.71666666666664,East,5G,9.970272,69.737478,2023,81.63,Healthy,No Major Issue,1,0.1573303039605426,Normal
T1353,34.97183333333333,0.5116666666666666,116.05316666666666,36.07966666666667,-74.60091666666668,55.9885,49.64608333333333,0.9913333333333333,1.46675,493.175,West,5G,20.539938,77.865584,2018,81.83,Healthy,No Major Issue,1,0.15749024827572783,Normal
T1354,87.57383333333334,3.0845833333333332,121.94816666666667,35.92391666666666,-82.3395,71.36550000000001,49.766,3.5998333333333337,5.1202499999999995,434.15,East,5G,27.823393,92.962544,2022,57.68,Critical,Connection Failures,-1,-0.14354682931519747,Anomaly
T1355,34.994083333333336,0.49541666666666667,121.33166666666666,33.912,-74.98150000000001,55.3875,50.231750000000005,0.9783333333333334,1.5286666666666666,502.8833333333333,South,5G,21.904464,71.079334,2019,81.71,Healthy,No Major Issue,1,0.16871436360112757,Normal
T1356,35.94508333333333,0.4713333333333333,118.58675,34.905,-73.7065,53.32091666666667,50.54158333333333,0.964,1.456,503.7,West,4G,15.221735,75.189648,2017,82.71,Healthy,No Major Issue,1,0.029392130823855722,Normal
T1357,34.21075,0.46641666666666665,116.23525,34.1815,-75.94941666666666,53.93375,50.86258333333333,1.056,1.4984166666666667,480.0416666666667,North,5G,33.525392,93.060752,2022,81.5,Healthy,No Major Issue,1,0.0058404256667099474,Normal
T1358,34.02366666666667,0.5125833333333333,119.31099999999999,36.582,-74.81708333333333,56.416666666666664,50.76591666666666,1.0773333333333333,1.4729166666666667,496.4166666666667,South,4G,29.963902,95.078795,2021,81.61,Healthy,No Major Issue,1,0.0952081138585762,Normal
T1359,34.64391666666667,0.5076666666666667,118.71724999999999,35.434,-74.73583333333333,55.40091666666667,50.157666666666664,0.9960833333333333,1.5094999999999998,504.3,South,4G,21.45317,82.92702,2023,81.84,Healthy,No Major Issue,1,0.1721496400718271,Normal
T1360,35.13158333333333,0.5034166666666667,116.91466666666666,35.913333333333334,-75.13924999999999,56.16824999999999,49.981833333333334,0.9989166666666667,1.502,497.18333333333334,East,5G,8.62576,95.411751,2024,81.48,Healthy,No Major Issue,1,0.17236132478481792,Normal
T1361,36.21525,0.48358333333333337,125.58966666666667,36.348333333333336,-75.02250000000001,55.75216666666667,49.91258333333334,0.9683333333333334,1.52675,504.075,West,4G,13.808899,78.233958,2016,81.56,Healthy,No Major Issue,1,0.11953835222042475,Normal
T1362,33.29233333333333,0.48800000000000004,118.856,34.61275,-74.75216666666667,56.823499999999996,49.43125,0.9954999999999999,1.4168333333333334,496.275,East,5G,24.133007,92.44264,2023,81.89,Healthy,No Major Issue,1,0.05838036320305612,Normal
T1363,35.506,0.49491666666666667,120.99633333333333,34.15983333333334,-75.78233333333333,55.83891666666667,50.662083333333335,1.0214166666666666,1.5725,494.43333333333334,East,4G,30.873654,80.496905,2020,81.09,Healthy,No Major Issue,1,0.10229675083816386,Normal
T1364,34.731833333333334,0.4966666666666667,115.31133333333334,35.830749999999995,-75.73483333333334,55.37108333333333,50.06766666666667,0.9363333333333334,1.5888333333333333,499.09166666666664,East,5G,17.880309,79.616867,2025,81.37,Healthy,No Major Issue,1,0.08227309614534395,Normal
T1365,33.88966666666667,0.47383333333333333,119.95566666666667,34.844500000000004,-74.16683333333334,54.919666666666664,50.29833333333333,1.0340833333333335,1.4813333333333332,509.23333333333335,Central,4G,17.788142,76.369449,2022,82.31,Healthy,No Major Issue,1,0.08050386584090535,Normal
T1366,84.87758333333333,3.0683333333333334,112.84983333333334,34.25625,-82.69308333333333,69.63875,50.14125,3.520166666666667,5.094333333333334,447.85833333333335,Central,5G,28.638911,76.1119,2025,58.21,Critical,Connection Failures,-1,-0.19548882466930284,Anomaly
T1367,35.12933333333333,0.4888333333333333,122.36958333333334,34.24733333333334,-74.70358333333334,57.37741666666667,50.167249999999996,0.9505833333333332,1.4669166666666666,485.60833333333335,Central,4G,11.473912,70.803763,2021,81.66,Healthy,No Major Issue,1,0.09435091574266113,Normal
T1368,33.84816666666667,0.5251666666666667,116.69800000000001,35.549416666666666,-74.71458333333334,55.89833333333333,50.35491666666667,1.0115,1.5186666666666668,506.35,East,5G,28.38406,73.772679,2024,81.79,Healthy,No Major Issue,1,0.11785248472931642,Normal
T1369,33.91583333333333,0.5377500000000001,120.16066666666667,36.28958333333333,-75.63799999999999,55.357499999999995,50.559916666666666,1.0245833333333334,1.4439166666666667,492.325,West,4G,9.223191,71.974055,2021,81.43,Healthy,No Major Issue,1,0.05627180882251964,Normal
T1370,35.60466666666667,0.5195000000000001,124.39208333333333,35.568416666666664,-74.52516666666666,54.48475,50.41375,1.0029166666666667,1.5056666666666667,486.375,West,5G,12.021398,93.900819,2018,81.96,Healthy,No Major Issue,1,0.12334270504193073,Normal
T1371,35.41875,0.4895,120.3905,33.26466666666666,-76.01491666666668,54.52791666666667,48.933083333333336,0.9236666666666667,1.5079166666666666,486.15,East,5G,12.387555,96.727856,2020,81.4,Healthy,No Major Issue,1,0.08172449818086641,Normal
T1372,35.51175,0.4966666666666667,121.13875,35.54058333333333,-74.8025,54.501,50.13258333333333,1.0190833333333333,1.5058333333333331,497.9583333333333,Central,5G,21.697505,82.781709,2023,81.84,Healthy,No Major Issue,1,0.16430750459634413,Normal
T1373,35.70158333333333,0.5166666666666667,117.4215,35.72241666666666,-74.60125,56.32083333333333,49.676,1.00875,1.5741666666666667,495.2916666666667,Central,5G,20.8221,68.482472,2021,81.56,Healthy,No Major Issue,1,0.10762170327296822,Normal
T1374,35.59841666666667,0.5205,115.35091666666668,34.824083333333334,-74.31516666666667,55.781666666666666,50.7455,0.9669166666666666,1.48225,494.3666666666667,North,5G,23.759958,91.10589,2016,81.94,Healthy,No Major Issue,1,0.11669775878305583,Normal
T1375,34.9745,0.5070833333333333,120.11383333333333,35.81191666666667,-74.56533333333333,54.5125,50.20408333333333,1.0221666666666667,1.5296666666666667,498.575,Central,5G,15.169322,87.012138,2025,81.97,Healthy,No Major Issue,1,0.1662010922243558,Normal
T1376,33.5815,0.5183333333333333,118.02974999999999,35.2305,-75.20108333333333,55.975249999999996,50.479166666666664,0.97025,1.4458333333333333,499.01666666666665,Central,4G,27.477803,84.922175,2018,81.71,Healthy,No Major Issue,1,0.10495342656668177,Normal
T1377,34.72416666666666,0.4890833333333333,120.61699999999999,35.22591666666666,-75.45641666666667,53.5875,50.492666666666665,0.9840833333333333,1.4711666666666665,506.375,Central,5G,11.989944,87.74108,2016,81.84,Healthy,No Major Issue,1,0.12787887115218016,Normal
T1378,34.69625,0.5054166666666666,122.0025,36.12716666666667,-75.63000000000001,54.53308333333334,49.30625,1.0373333333333334,1.4834166666666666,496.01666666666665,Central,4G,13.151177,80.790118,2022,81.49,Healthy,No Major Issue,1,0.14480079398132206,Normal
T1379,34.47266666666667,0.4705833333333333,119.77066666666666,34.5815,-74.94516666666667,55.13108333333333,49.04625,1.0276666666666667,1.4860833333333334,486.65,South,5G,26.643507,79.900945,2025,81.84,Healthy,No Major Issue,1,0.10315144421608435,Normal
T1380,35.31525,0.492,120.47816666666667,34.72791666666667,-75.2075,52.49883333333333,51.235083333333336,0.9987499999999999,1.4468333333333334,493.15,West,4G,27.055931,83.041813,2024,82.06,Healthy,No Major Issue,1,0.11098611930319935,Normal
T1381,35.67658333333333,0.50775,122.53266666666667,33.550666666666665,-76.01866666666666,54.45041666666667,49.30733333333333,1.0013333333333334,1.5353333333333334,498.90833333333336,East,5G,22.187883,77.098825,2018,81.2,Healthy,No Major Issue,1,0.13450897058833017,Normal
T1382,33.724666666666664,0.4938333333333333,121.77641666666666,35.50291666666667,-74.67758333333333,56.05783333333333,50.446749999999994,1.0176666666666667,1.4210833333333333,485.85,West,5G,22.749377,87.600189,2020,81.94,Healthy,No Major Issue,1,0.08740768941590804,Normal
T1383,34.39433333333333,0.4974166666666667,121.14975,34.83058333333334,-76.09025,54.198166666666665,50.52008333333333,0.9339166666666667,1.4935833333333333,515.0916666666667,Central,5G,13.191133,75.149055,2024,81.5,Healthy,No Major Issue,1,0.07054125893169777,Normal
T1384,35.08416666666667,0.48825,120.646,33.95325,-75.23616666666666,54.57091666666667,49.577,0.95975,1.4510833333333333,496.55833333333334,East,4G,33.42011,96.485549,2020,81.82,Healthy,No Major Issue,1,0.14983141738725336,Normal
T1385,34.844,0.5239166666666667,121.79958333333335,34.35625,-74.76375,53.42916666666667,50.2265,0.9563333333333334,1.5525,505.15,South,5G,16.5601,78.115292,2020,82.08,Healthy,No Major Issue,1,0.11542462218253308,Normal
T1386,35.067249999999994,0.5099166666666667,121.24891666666667,34.849000000000004,-74.89091666666667,55.37683333333334,48.80591666666667,0.9894166666666667,1.4930833333333335,505.525,East,4G,23.483874,83.752535,2022,81.74,Healthy,No Major Issue,1,0.17359010524777324,Normal
T1387,35.542,0.5129166666666667,122.14458333333333,35.84475,-75.06358333333333,55.60483333333333,50.560833333333335,0.9941666666666666,1.5171666666666668,488.5416666666667,East,4G,15.842222,76.34128,2017,81.54,Healthy,No Major Issue,1,0.14823516875137993,Normal
T1388,34.73325,0.4829166666666667,116.50658333333334,34.29958333333333,-73.929,57.034083333333335,49.151666666666664,0.9960833333333333,1.5070000000000001,498.28333333333336,East,5G,25.711245,89.672816,2019,82.04,Healthy,No Major Issue,1,0.08552666825847588,Normal
T1389,34.734500000000004,0.4955833333333333,123.36541666666668,35.939499999999995,-75.05,55.56008333333333,50.144,0.9654166666666666,1.4765833333333334,492.89166666666665,South,5G,33.191646,88.188968,2018,81.75,Healthy,No Major Issue,1,0.16190798994789002,Normal
T1390,33.26841666666667,0.529,123.84441666666666,35.415,-75.51325,55.310833333333335,48.782333333333334,1.0847499999999999,1.5046666666666666,505.2,North,4G,14.546367,87.425185,2024,81.43,Healthy,No Major Issue,1,0.02952431176289405,Normal
T1391,35.21491666666667,0.4960833333333333,121.01841666666665,36.20491666666667,-74.92991666666667,55.1935,49.553666666666665,0.9693333333333333,1.5227499999999998,497.4166666666667,South,4G,9.41726,79.98574,2023,81.77,Healthy,No Major Issue,1,0.16683344253170074,Normal
T1392,35.282333333333334,0.5174166666666667,119.57941666666667,35.43325,-75.11541666666668,53.65933333333333,49.26591666666666,0.9994166666666667,1.4685833333333334,499.15,North,4G,8.139899,83.960224,2018,81.86,Healthy,No Major Issue,1,0.15048235697338402,Normal
T1393,36.36300000000001,0.4925833333333333,124.66525,34.89225,-75.21875,56.08133333333333,50.70675000000001,0.9246666666666666,1.4510833333333333,504.15833333333336,West,5G,20.89111,73.784223,2020,81.52,Healthy,No Major Issue,1,0.06956526042601785,Normal
T1394,34.595749999999995,0.5163333333333333,120.8275,34.928,-74.59016666666666,55.98516666666667,48.50516666666667,0.9581666666666667,1.5273333333333334,503.15833333333336,East,5G,25.439244,94.330172,2017,81.85,Healthy,No Major Issue,1,0.1390216021248663,Normal
T1395,36.002583333333334,0.48675,120.0505,34.03041666666667,-74.90416666666667,53.91291666666667,49.66366666666667,1.0538333333333332,1.4454166666666666,493.3833333333333,Central,4G,22.449111,88.970413,2016,81.86,Healthy,No Major Issue,1,0.09217527597866709,Normal
T1396,35.376333333333335,0.5265,120.12633333333333,36.156083333333335,-74.75283333333333,53.9705,50.44508333333333,1.00575,1.5211666666666666,508.525,South,5G,31.820614,73.097873,2016,81.91,Healthy,No Major Issue,1,0.1282765095415872,Normal
T1397,34.61408333333333,0.46508333333333335,119.14458333333333,35.2065,-74.97824999999999,55.64625,49.665,0.90925,1.4409999999999998,493.73333333333335,West,5G,13.030414,89.721093,2020,81.97,Healthy,No Major Issue,1,0.06111823482923001,Normal
T1398,35.043,0.49425,121.90566666666668,34.08166666666667,-74.98291666666667,56.09316666666667,49.714666666666666,1.0161666666666667,1.5098333333333334,494.78333333333336,North,4G,16.05659,85.480706,2021,81.57,Healthy,No Major Issue,1,0.1718124757271966,Normal
T1399,35.03841666666666,0.47158333333333335,122.58591666666666,35.785,-75.01216666666667,55.587833333333336,49.878166666666665,1.052,1.4638333333333333,498.60833333333335,East,5G,34.705686,83.755714,2023,81.67,Healthy,No Major Issue,1,0.12456693623987719,Normal
T1400,35.462250000000004,0.48200000000000004,117.32208333333332,35.54483333333334,-74.21358333333333,54.90891666666666,50.51191666666667,1.0103333333333333,1.6015833333333334,508.55,South,5G,15.366601,91.455602,2021,82.03,Healthy,No Major Issue,1,0.0695531414786047,Normal
T1401,33.900333333333336,0.5053333333333333,120.53791666666666,34.263083333333334,-75.11641666666667,54.50841666666667,49.94958333333333,1.0155833333333333,1.4800833333333334,511.46666666666664,South,5G,25.503704,88.839347,2016,81.86,Healthy,No Major Issue,1,0.14180357819115147,Normal
T1402,35.366166666666665,0.4909166666666667,120.82875,35.141333333333336,-73.9225,55.88316666666666,50.696000000000005,0.9776666666666667,1.4715,497.4916666666667,East,5G,23.330093,89.9612,2018,82.2,Healthy,No Major Issue,1,0.09850641517010006,Normal
T1403,35.33058333333334,0.5128333333333334,123.16458333333334,34.20908333333333,-75.52858333333333,53.934916666666666,49.3945,1.0018333333333334,1.4145833333333333,500.59166666666664,Central,5G,30.328725,82.943139,2017,81.67,Healthy,No Major Issue,1,0.11048061258489766,Normal
T1404,86.54575,3.0829999999999997,121.65616666666666,35.33391666666667,-82.53566666666667,70.627,50.98866666666667,3.5109166666666667,5.15,427.5833333333333,West,4G,12.989092,72.077744,2021,57.9,Critical,Connection Failures,-1,-0.14289622326404894,Anomaly
T1405,35.70841666666667,0.4983333333333333,120.59466666666667,34.91291666666667,-74.10333333333332,53.4,50.68116666666666,1.1056666666666668,1.5270000000000001,495.85,South,4G,15.041202,74.830116,2020,82.19,Healthy,No Major Issue,1,0.037846825549666785,Normal
T1406,33.961416666666665,0.50675,118.88975,34.21183333333333,-75.53741666666666,54.383500000000005,48.973499999999994,1.0274166666666666,1.5159999999999998,493.375,East,5G,23.72644,84.613443,2020,81.61,Healthy,No Major Issue,1,0.13469275326228775,Normal
T1407,35.283500000000004,0.47700000000000004,118.79433333333333,34.80583333333333,-74.45433333333334,55.927749999999996,51.118500000000004,1.0298333333333334,1.5344166666666665,502.34166666666664,East,4G,9.677357,71.428521,2020,81.82,Healthy,No Major Issue,1,0.12823487164994413,Normal
T1408,34.053916666666666,0.48366666666666663,115.67325,34.75358333333334,-74.24491666666667,54.48125,49.64008333333334,1.0489166666666667,1.4969999999999999,501.53333333333336,South,5G,26.523988,94.770074,2020,82.26,Healthy,No Major Issue,1,0.10667036656487949,Normal
T1409,33.94975,0.53225,120.6665,35.137166666666666,-74.68841666666667,53.14491666666667,50.15541666666666,1.0336666666666665,1.5190833333333333,498.2,North,5G,17.923685,74.404628,2018,82.15,Healthy,No Major Issue,1,0.07749542073443821,Normal
T1410,34.99066666666667,0.49974999999999997,119.74125000000001,35.571,-74.39241666666666,55.3975,49.76433333333333,1.0171666666666668,1.5155,502.31666666666666,West,4G,20.284424,96.676301,2021,81.95,Healthy,No Major Issue,1,0.1650725591775743,Normal
T1411,34.97408333333333,0.4994166666666667,120.63308333333333,35.104416666666665,-74.79883333333333,56.726083333333335,49.696000000000005,0.9956666666666667,1.5034999999999998,496.45,West,5G,28.448464,91.257855,2019,81.6,Healthy,No Major Issue,1,0.15665863012386688,Normal
T1412,34.900416666666665,0.48483333333333334,118.47158333333333,34.332,-75.61983333333333,56.43725,49.521499999999996,0.9630833333333333,1.4410833333333335,504.2083333333333,South,4G,22.18868,83.317021,2021,81.38,Healthy,No Major Issue,1,0.0975509569942552,Normal
T1413,35.90916666666667,0.49883333333333335,118.55066666666667,34.21516666666666,-75.17925,56.35825,49.60375,0.9935833333333334,1.4759166666666665,495.1333333333333,North,4G,9.667467,83.881828,2024,81.4,Healthy,No Major Issue,1,0.14954562461372262,Normal
T1414,34.3055,0.5054166666666666,116.60075,35.9645,-75.69733333333333,53.64666666666667,49.66775,1.0,1.5241666666666667,498.75,South,4G,12.442503,92.780094,2023,81.64,Healthy,No Major Issue,1,0.13618719780096206,Normal
T1415,35.03591666666667,0.51875,118.77166666666668,34.80283333333333,-75.093,54.09316666666667,50.323499999999996,0.9624166666666666,1.4155000000000002,499.725,North,4G,27.356785,82.176011,2024,81.94,Healthy,No Major Issue,1,0.11114681555688016,Normal
T1416,35.016333333333336,0.5124166666666666,121.25500000000001,35.82208333333333,-74.48125,54.418083333333335,50.09616666666667,1.0251666666666666,1.4969999999999999,495.40833333333336,West,4G,20.242672,82.884187,2023,82.04,Healthy,No Major Issue,1,0.1621240040666148,Normal
T1417,36.346333333333334,0.5178333333333334,120.71575,35.28208333333334,-75.53466666666667,54.909083333333335,50.153,0.9695,1.5136666666666665,485.7,Central,4G,23.087524,87.510264,2020,81.36,Healthy,No Major Issue,1,0.08757578604926186,Normal
T1418,34.553416666666664,0.49333333333333335,116.54716666666667,35.850833333333334,-74.65375,52.63975,49.827083333333334,0.9269999999999999,1.5890833333333334,499.76666666666665,North,5G,14.870345,68.087449,2019,82.36,Healthy,No Major Issue,1,0.048810330287149206,Normal
T1419,33.715,0.486,120.24041666666668,33.7465,-75.50933333333334,55.63,50.9995,0.9480000000000001,1.4715,504.4583333333333,Central,4G,9.222825,77.991337,2017,81.66,Healthy,No Major Issue,1,0.10563119224063927,Normal
T1420,34.88325,0.5095,121.52083333333333,34.69566666666667,-74.69624999999999,56.29666666666667,49.44941666666667,1.0473333333333334,1.48725,510.81666666666666,Central,4G,33.233736,70.001555,2023,81.64,Healthy,No Major Issue,1,0.14502438570256793,Normal
T1421,34.535,0.5018333333333334,121.73141666666668,34.40983333333334,-74.76283333333335,55.23475,50.629416666666664,1.0210833333333333,1.5235833333333333,501.44166666666666,North,5G,19.039407,90.30019,2022,81.82,Healthy,No Major Issue,1,0.1671930844027265,Normal
T1422,35.009750000000004,0.4653333333333334,122.15383333333332,34.02066666666666,-74.94975,52.43958333333333,49.81825,1.0239166666666668,1.48525,509.64166666666665,East,5G,20.110503,94.596337,2022,82.21,Healthy,No Major Issue,1,0.07900811765886373,Normal
T1423,35.287,0.5261666666666667,119.88166666666666,35.56058333333333,-75.17466666666665,54.80283333333333,50.156,0.98625,1.5208333333333333,505.2416666666667,West,4G,26.43372,87.191984,2024,81.61,Healthy,No Major Issue,1,0.1447332667650718,Normal
T1424,34.687416666666664,0.5055000000000001,118.09875000000001,33.79966666666667,-75.40358333333333,55.26641666666667,48.76766666666666,1.0717500000000002,1.5068333333333332,508.8333333333333,South,5G,11.203096,96.792557,2022,81.41,Healthy,No Major Issue,1,0.11866917450309156,Normal
T1425,34.8095,0.5109166666666667,117.79233333333333,34.657666666666664,-75.54183333333334,54.14116666666666,50.523916666666665,0.9920000000000001,1.37,505.30833333333334,Central,4G,27.65217,74.458016,2016,81.75,Healthy,No Major Issue,1,0.06658681058461424,Normal
T1426,35.01733333333333,0.50275,120.37033333333333,35.998583333333336,-75.15716666666667,56.26425,49.0975,0.9444166666666667,1.5435833333333333,503.725,North,5G,20.501105,88.853725,2022,81.51,Healthy,No Major Issue,1,0.13738338642027237,Normal
T1427,34.76466666666667,0.5365833333333333,117.19775,34.448499999999996,-75.18525,54.66741666666667,49.696333333333335,0.9339999999999999,1.4520833333333334,492.15833333333336,Central,5G,30.230732,75.177849,2021,81.8,Healthy,No Major Issue,1,0.08061101339661719,Normal
T1428,36.41983333333334,0.499,119.3115,33.1175,-74.64625,56.05766666666667,49.930166666666665,1.0214166666666666,1.5024166666666665,496.06666666666666,South,5G,13.088972,93.381037,2017,81.59,Healthy,No Major Issue,1,0.11594964009855824,Normal
