customer_id,tower_id,region,plan,monthly_revenue,data_usage_gb,complaint_count
C08029,T1226,Central,Standard,499,33.85,1
C08030,T1218,North,Unlimited,1199,47.34,1
C08031,T1202,East,Premium,799,24.03,2
C08032,T1346,South,Premium,799,14.35,1
C08033,T1045,West,Standard,499,27.41,2
C08034,T1257,Central,Basic,299,7.58,2
C08035,T1228,West,Premium,799,26.32,0
C08036,T1255,Central,Unlimited,1199,12.09,1
C08037,T1295,West,Premium,799,28.45,0
C08038,T1001,North,Basic,299,34.13,3
C08039,T1099,North,Premium,799,28.91,1
C08040,T1170,West,Standard,499,8.35,0
C08041,T1386,East,Standard,499,7.89,1
C08042,T1031,East,Standard,499,43.99,2
C08043,T1223,South,Standard,499,22.93,2
C08044,T1203,North,Standard,499,26.99,1
C08045,T1029,North,Standard,499,27.82,2
C08046,T1064,Central,Unlimited,1199,18.16,0
C08047,T1339,West,Premium,799,36.16,0
C08048,T1176,South,Standard,499,15.86,0
C08049,T1487,Central,Premium,799,29.72,0
C08050,T1487,Central,Unlimited,1199,14.0,3
C08051,T1114,West,Standard,499,33.55,2
C08052,T1005,North,Basic,299,17.51,0
C08053,T1236,East,Premium,799,34.31,0
C08054,T1397,West,Basic,299,15.7,1
C08055,T1375,Central,Unlimited,1199,36.81,1
C08056,T1116,East,Premium,799,34.61,0
C08057,T1044,North,Unlimited,1199,34.87,1
C08058,T1263,Central,Premium,799,20.98,0
C08059,T1075,East,Standard,499,18.25,1
C08060,T1139,West,Unlimited,1199,12.68,0
C08061,T1204,West,Unlimited,1199,12.17,2
C08062,T1188,South,Basic,299,20.98,0
C08063,T1064,Central,Premium,799,9.59,2
C08064,T1362,East,Standard,499,33.88,0
C08065,T1246,East,Basic,299,25.63,3
C08066,T1031,East,Premium,799,7.56,2
C08067,T1430,South,Standard,499,8.28,1
C08068,T1204,West,Unlimited,1199,28.79,0
C08069,T1307,West,Standard,499,35.42,0
C08070,T1099,North,Standard,499,35.64,1
C08071,T1252,North,Unlimited,1199,24.25,1
C08072,T1118,North,Standard,499,17.42,1
C08073,T1132,East,Standard,499,18.9,1
C08074,T1076,Central,Premium,799,19.49,0
C08075,T1356,West,Unlimited,1199,21.72,3
C08076,T1081,Central,Standard,499,22.63,1
C08077,T1238,North,Standard,499,23.86,3
C08078,T1458,North,Standard,499,28.61,2
C08079,T1254,South,Standard,499,24.41,2
C08080,T1095,Central,Premium,799,17.11,0
C08081,T1384,East,Standard,499,4.77,1
C08082,T1052,West,Basic,299,20.31,3
C08083,T1119,North,Standard,499,22.9,0
C08084,T1367,Central,Unlimited,1199,22.68,0
C08085,T1422,East,Basic,299,38.28,0
C08086,T1003,Central,Premium,799,33.91,1
C08087,T1072,East,Standard,499,27.34,0
C08088,T1128,North,Basic,299,33.92,2
C08089,T1104,South,Unlimited,1199,24.48,1
C08090,T1005,North,Premium,799,29.01,1
C08091,T1101,West,Standard,499,6.68,2
C08092,T1119,North,Standard,499,21.56,1
C08093,T1349,Central,Basic,299,21.22,2
C08094,T1323,Central,Standard,499,16.38,2
C08095,T1273,North,Premium,799,37.84,6
C08096,T1204,West,Basic,299,17.67,1
C08097,T1065,Central,Premium,799,7.06,0
C08098,T1330,North,Unlimited,1199,20.99,1
C08099,T1456,Central,Basic,299,30.07,0
C08100,T1137,South,Unlimited,1199,36.17,2
C08101,T1112,North,Unlimited,1199,22.8,1
C08102,T1051,Central,Premium,799,47.26,0
C08103,T1385,South,Basic,299,24.88,2
C08104,T1244,North,Unlimited,1199,11.25,1
C08105,T1292,South,Unlimited,1199,36.43,0
C08106,T1276,West,Basic,299,27.77,1
C08107,T1457,Central,Unlimited,1199,42.06,3
C08108,T1151,East,Premium,799,7.63,0
C08109,T1432,South,Premium,799,25.27,1
C08110,T1157,Central,Premium,799,23.22,0
C08111,T1372,Central,Standard,499,21.37,0
C08112,T1049,West,Premium,799,24.43,2
C08113,T1250,North,Standard,499,20.0,2
C08114,T1237,Central,Standard,499,14.7,2
C08115,T1222,Central,Premium,799,26.2,1
C08116,T1015,North,Premium,799,36.83,0
C08117,T1105,West,Standard,499,42.11,0
C08118,T1322,East,Unlimited,1199,35.04,0
C08119,T1101,West,Unlimited,1199,20.17,1
C08120,T1267,East,Premium,799,21.43,0
C08121,T1315,West,Standard,499,32.56,0
C08122,T1134,South,Standard,499,21.6,1
C08123,T1269,East,Standard,499,27.45,1
C08124,T1325,North,Basic,299,33.21,0
C08125,T1113,South,Unlimited,1199,16.88,0
C08126,T1314,North,Unlimited,1199,31.05,1
C08127,T1467,North,Standard,499,23.73,0
C08128,T1346,South,Standard,499,11.94,1
C08129,T1041,South,Premium,799,24.39,1
C08130,T1011,East,Standard,499,23.99,0
C08131,T1084,East,Basic,299,7.13,0
C08132,T1304,West,Premium,799,6.96,1
C08133,T1387,East,Unlimited,1199,36.88,3
C08134,T1493,West,Premium,799,34.38,0
C08135,T1408,South,Premium,799,29.65,1
C08136,T1399,East,Basic,299,21.5,0
C08137,T1348,East,Basic,299,17.91,2
C08138,T1065,Central,Premium,799,25.16,1
C08139,T1005,North,Unlimited,1199,16.65,0
C08140,T1223,South,Unlimited,1199,6.76,0
C08141,T1448,East,Unlimited,1199,38.09,0
C08142,T1326,North,Basic,299,30.95,1
C08143,T1206,Central,Unlimited,1199,28.57,1
C08144,T1114,West,Premium,799,19.71,3
C08145,T1253,East,Unlimited,1199,15.98,0
C08146,T1241,West,Basic,299,27.07,1
C08147,T1445,East,Premium,799,37.11,5
C08148,T1295,West,Unlimited,1199,34.03,1
C08149,T1126,West,Standard,499,31.77,0
C08150,T1286,West,Premium,799,34.3,0
C08151,T1370,West,Basic,299,37.79,0
C08152,T1455,West,Basic,299,22.36,3
C08153,T1118,North,Premium,799,40.65,2
C08154,T1094,Central,Premium,799,34.15,0
C08155,T1075,East,Unlimited,1199,37.87,1
C08156,T1195,North,Standard,499,25.97,0
C08157,T1078,Central,Basic,299,12.26,3
C08158,T1180,North,Unlimited,1199,36.87,0
C08159,T1123,East,Unlimited,1199,9.88,4
C08160,T1105,West,Unlimited,1199,12.02,2
C08161,T1116,East,Premium,799,40.32,0
C08162,T1314,North,Premium,799,41.76,0
C08163,T1469,Central,Premium,799,29.79,0
C08164,T1003,Central,Standard,499,44.96,2
C08165,T1284,East,Premium,799,10.13,0
C08166,T1164,Central,Premium,799,39.02,1
C08167,T1212,West,Premium,799,15.32,0
C08168,T1222,Central,Premium,799,25.7,0
C08169,T1101,West,Basic,299,26.7,1
C08170,T1240,East,Basic,299,14.03,0
C08171,T1262,East,Unlimited,1199,36.17,2
C08172,T1111,East,Basic,299,15.89,1
C08173,T1027,North,Standard,499,23.36,1
C08174,T1378,Central,Basic,299,25.78,1
C08175,T1008,East,Standard,499,34.64,4
C08176,T1376,Central,Unlimited,1199,16.2,0
C08177,T1481,West,Standard,499,15.42,0
C08178,T1194,Central,Unlimited,1199,34.2,3
C08179,T1113,South,Standard,499,20.21,0
C08180,T1179,North,Unlimited,1199,19.85,1
C08181,T1336,East,Unlimited,1199,24.33,0
C08182,T1104,South,Standard,499,18.03,1
C08183,T1087,East,Standard,499,28.25,1
C08184,T1145,North,Unlimited,1199,25.31,1
C08185,T1137,South,Standard,499,16.57,1
C08186,T1306,East,Basic,299,27.77,4
C08187,T1341,West,Unlimited,1199,49.49,0
C08188,T1002,South,Basic,299,10.42,2
C08189,T1297,Central,Basic,299,21.53,1
C08190,T1017,South,Basic,299,39.75,1
C08191,T1154,Central,Unlimited,1199,27.87,2
C08192,T1202,East,Basic,299,13.37,1
C08193,T1382,West,Unlimited,1199,25.15,1
C08194,T1106,West,Standard,499,25.99,1
C08195,T1211,South,Premium,799,28.64,2
C08196,T1155,East,Unlimited,1199,26.56,1
C08197,T1396,South,Standard,499,13.84,0
C08198,T1340,North,Unlimited,1199,21.14,2
C08199,T1263,Central,Premium,799,19.11,0
C08200,T1314,North,Premium,799,11.61,1
C08201,T1322,East,Premium,799,32.15,1
C08202,T1046,East,Unlimited,1199,24.96,0
C08203,T1220,South,Basic,299,16.13,2
C08204,T1402,East,Basic,299,31.41,1
C08205,T1306,East,Standard,499,27.93,5
C08206,T1049,West,Unlimited,1199,24.6,1
C08207,T1149,North,Premium,799,25.77,0
C08208,T1326,North,Basic,299,38.05,0
C08209,T1007,North,Premium,799,22.44,2
C08210,T1179,North,Unlimited,1199,27.35,1
C08211,T1417,Central,Standard,499,34.28,2
C08212,T1366,Central,Premium,799,30.35,6
C08213,T1222,Central,Premium,799,20.94,2
C08214,T1130,South,Unlimited,1199,22.79,0
C08215,T1405,South,Standard,499,22.2,1
C08216,T1352,East,Standard,499,26.86,0
C08217,T1276,West,Unlimited,1199,10.83,1
C08218,T1393,West,Basic,299,33.37,0
C08219,T1381,East,Premium,799,35.05,2
C08220,T1066,West,Basic,299,16.64,2
C08221,T1337,South,Premium,799,42.78,5
C08222,T1223,South,Premium,799,23.22,0
C08223,T1470,South,Basic,299,16.3,0
C08224,T1283,West,Standard,499,39.46,1
C08225,T1226,Central,Premium,799,30.21,0
C08226,T1378,Central,Unlimited,1199,29.07,1
C08227,T1226,Central,Basic,299,14.3,1
C08228,T1303,North,Standard,499,34.76,2
C08229,T1227,North,Premium,799,24.8,1
C08230,T1125,West,Premium,799,25.19,0
C08231,T1181,West,Basic,299,28.46,1
C08232,T1310,East,Unlimited,1199,32.65,0
C08233,T1260,West,Premium,799,11.29,0
C08234,T1316,East,Standard,499,35.09,0
C08235,T1257,Central,Basic,299,28.47,0
C08236,T1202,East,Standard,499,2.55,3
C08237,T1382,West,Premium,799,23.51,2
C08238,T1029,North,Standard,499,40.84,1
C08239,T1122,Central,Basic,299,29.77,1
C08240,T1261,North,Unlimited,1199,23.41,1
C08241,T1143,Central,Unlimited,1199,14.16,0
C08242,T1410,West,Standard,499,25.56,1
C08243,T1135,Central,Standard,499,39.85,0
C08244,T1152,Central,Standard,499,37.71,2
C08245,T1183,Central,Premium,799,25.3,0
C08246,T1270,North,Unlimited,1199,41.31,0
C08247,T1304,West,Premium,799,36.39,1
C08248,T1090,South,Basic,299,23.83,1
C08249,T1095,Central,Basic,299,18.15,1
C08250,T1351,East,Premium,799,28.77,0
C08251,T1199,West,Basic,299,46.4,3
C08252,T1421,North,Standard,499,15.26,0
C08253,T1258,East,Unlimited,1199,23.1,1
C08254,T1032,East,Basic,299,40.69,4
C08255,T1266,West,Basic,299,33.65,2
C08256,T1107,Central,Premium,799,28.2,1
C08257,T1444,South,Premium,799,7.67,2
C08258,T1214,South,Premium,799,12.22,6
C08259,T1218,North,Basic,299,21.54,0
C08260,T1463,South,Premium,799,19.89,1
C08261,T1300,South,Basic,299,29.84,2
C08262,T1108,South,Unlimited,1199,4.57,0
C08263,T1206,Central,Premium,799,31.12,2
C08264,T1225,Central,Premium,799,31.92,2
C08265,T1235,North,Unlimited,1199,25.88,1
C08266,T1376,Central,Basic,299,17.84,0
C08267,T1336,East,Basic,299,20.37,1
C08268,T1218,North,Basic,299,31.04,1
C08269,T1095,Central,Standard,499,20.65,0
C08270,T1059,South,Premium,799,17.07,2
C08271,T1022,Central,Standard,499,28.4,0
C08272,T1372,Central,Unlimited,1199,34.51,1
C08273,T1357,North,Premium,799,30.05,2
C08274,T1179,North,Unlimited,1199,29.06,0
C08275,T1363,East,Basic,299,29.66,3
C08276,T1326,North,Basic,299,24.89,1
C08277,T1021,West,Premium,799,19.11,1
C08278,T1062,North,Premium,799,19.08,1
C08279,T1266,West,Standard,499,25.0,3
C08280,T1110,East,Standard,499,25.05,1
C08281,T1190,East,Standard,499,15.3,0
C08282,T1432,South,Unlimited,1199,15.4,0
C08283,T1365,Central,Unlimited,1199,35.49,2
C08284,T1000,North,Basic,299,30.2,0
C08285,T1417,Central,Standard,499,16.18,1
C08286,T1263,Central,Premium,799,29.21,0
C08287,T1161,Central,Basic,299,5.44,3
C08288,T1392,North,Basic,299,23.15,1
C08289,T1085,West,Premium,799,36.93,0
C08290,T1402,East,Unlimited,1199,33.78,1
C08291,T1098,East,Basic,299,29.39,0
C08292,T1054,West,Basic,299,19.53,3
C08293,T1035,South,Standard,499,3.49,1
C08294,T1438,West,Premium,799,18.92,1
C08295,T1415,North,Premium,799,11.75,1
C08296,T1438,West,Unlimited,1199,24.73,1
C08297,T1048,Central,Basic,299,28.04,0
C08298,T1466,South,Premium,799,24.55,1
C08299,T1286,West,Basic,299,13.47,0
C08300,T1197,Central,Basic,299,12.08,0
C08301,T1306,East,Premium,799,16.46,8
C08302,T1290,South,Basic,299,20.82,0
C08303,T1097,Central,Unlimited,1199,5.1,1
C08304,T1320,South,Premium,799,29.16,1
C08305,T1018,East,Premium,799,21.61,5
C08306,T1061,South,Basic,299,26.29,2
C08307,T1343,North,Standard,499,17.27,1
C08308,T1426,North,Unlimited,1199,31.94,0
C08309,T1272,East,Unlimited,1199,22.86,1
C08310,T1041,South,Unlimited,1199,28.63,0
C08311,T1407,East,Unlimited,1199,34.42,1
C08312,T1039,West,Unlimited,1199,29.08,0
C08313,T1003,Central,Basic,299,32.71,1
C08314,T1328,West,Premium,799,17.29,2
C08315,T1312,West,Standard,499,7.14,1
C08316,T1305,Central,Standard,499,37.52,1
C08317,T1362,East,Standard,499,26.23,0
C08318,T1384,East,Premium,799,19.26,1
C08319,T1008,East,Unlimited,1199,17.82,0
C08320,T1470,South,Basic,299,18.22,1
C08321,T1307,West,Unlimited,1199,28.8,1
C08322,T1042,South,Standard,499,16.72,0
C08323,T1492,East,Standard,499,0.0,1
C08324,T1106,West,Standard,499,29.64,1
C08325,T1038,South,Standard,499,45.49,1
C08326,T1143,Central,Premium,799,29.0,2
C08327,T1083,South,Standard,499,24.36,0
C08328,T1021,West,Premium,799,14.16,0
C08329,T1021,West,Basic,299,16.49,2
C08330,T1483,South,Standard,499,29.04,2
C08331,T1244,North,Basic,299,17.62,1
C08332,T1479,Central,Unlimited,1199,29.9,2
C08333,T1253,East,Premium,799,44.0,2
C08334,T1267,East,Premium,799,25.64,0
C08335,T1197,Central,Standard,499,23.73,1
C08336,T1366,Central,Unlimited,1199,0.56,3
C08337,T1276,West,Basic,299,38.4,2
C08338,T1198,South,Unlimited,1199,44.02,0
C08339,T1054,West,Basic,299,10.42,0
C08340,T1353,West,Standard,499,30.54,1
C08341,T1463,South,Unlimited,1199,18.85,2
C08342,T1403,Central,Standard,499,36.2,0
C08343,T1369,West,Basic,299,33.57,0
C08344,T1332,South,Standard,499,27.43,2
C08345,T1469,Central,Basic,299,8.84,1
C08346,T1198,South,Premium,799,40.69,0
C08347,T1482,West,Basic,299,26.69,2
C08348,T1219,South,Premium,799,38.82,3
C08349,T1251,West,Basic,299,49.08,0
C08350,T1086,South,Basic,299,47.47,1
C08351,T1060,South,Unlimited,1199,26.93,0
C08352,T1024,North,Basic,299,21.79,1
C08353,T1277,North,Basic,299,20.19,1
C08354,T1460,Central,Basic,299,29.43,1
C08355,T1341,West,Standard,499,17.13,2
C08356,T1442,East,Standard,499,23.68,1
C08357,T1447,South,Standard,499,26.66,1
C08358,T1100,South,Basic,299,39.95,2
C08359,T1093,West,Premium,799,19.02,0
C08360,T1182,West,Unlimited,1199,19.74,1
C08361,T1297,Central,Standard,499,20.05,1
C08362,T1030,South,Unlimited,1199,20.53,0
C08363,T1403,Central,Standard,499,21.94,0
C08364,T1113,South,Basic,299,40.29,4
C08365,T1404,West,Premium,799,15.8,4
C08366,T1307,West,Unlimited,1199,38.49,1
C08367,T1284,East,Basic,299,35.47,3
C08368,T1433,Central,Basic,299,39.2,0
C08369,T1451,South,Unlimited,1199,15.01,0
C08370,T1324,North,Basic,299,27.01,0
C08371,T1292,South,Unlimited,1199,26.31,0
C08372,T1440,West,Basic,299,19.84,1
C08373,T1495,East,Premium,799,26.25,4
C08374,T1015,North,Premium,799,41.22,1
C08375,T1083,South,Basic,299,42.9,1
C08376,T1033,Central,Standard,499,11.38,5
C08377,T1386,East,Basic,299,14.2,0
C08378,T1431,Central,Standard,499,26.21,0
C08379,T1405,South,Unlimited,1199,38.63,1
C08380,T1003,Central,Basic,299,16.37,1
C08381,T1207,South,Premium,799,24.87,1
C08382,T1397,West,Basic,299,44.93,1
C08383,T1482,West,Basic,299,17.52,3
C08384,T1129,West,Premium,799,25.84,7
C08385,T1429,North,Basic,299,22.9,0
C08386,T1448,East,Basic,299,35.69,0
C08387,T1354,East,Unlimited,1199,26.62,1
C08388,T1131,East,Basic,299,24.78,2
C08389,T1411,West,Standard,499,15.42,2
C08390,T1139,West,Unlimited,1199,18.57,3
C08391,T1288,West,Premium,799,18.59,2
C08392,T1134,South,Premium,799,16.74,1
C08393,T1289,Central,Premium,799,24.35,1
C08394,T1015,North,Unlimited,1199,16.71,1
C08395,T1005,North,Premium,799,11.37,1
C08396,T1424,South,Basic,299,34.87,1
C08397,T1211,South,Standard,499,29.48,2
C08398,T1354,East,Unlimited,1199,20.69,5
C08399,T1174,East,Unlimited,1199,26.45,0
C08400,T1221,North,Standard,499,34.86,0
C08401,T1350,Central,Premium,799,35.9,0
C08402,T1292,South,Basic,299,21.62,0
C08403,T1249,Central,Premium,799,42.14,0
C08404,T1072,East,Premium,799,22.59,2
C08405,T1040,North,Premium,799,17.99,1
C08406,T1073,North,Basic,299,18.79,1
C08407,T1148,South,Premium,799,8.98,0
C08408,T1232,South,Unlimited,1199,39.41,1
C08409,T1464,South,Unlimited,1199,11.41,0
C08410,T1091,North,Premium,799,25.43,0
C08411,T1434,East,Standard,499,23.53,2
C08412,T1345,North,Premium,799,21.63,2
C08413,T1232,South,Unlimited,1199,25.54,2
C08414,T1385,South,Unlimited,1199,23.71,0
C08415,T1309,East,Basic,299,47.98,0
C08416,T1449,West,Premium,799,24.0,4
C08417,T1099,North,Basic,299,29.97,4
C08418,T1049,West,Unlimited,1199,25.06,1
C08419,T1480,East,Premium,799,25.78,0
C08420,T1253,East,Standard,499,49.2,0
C08421,T1268,East,Unlimited,1199,10.63,1
C08422,T1063,South,Unlimited,1199,25.09,0
C08423,T1150,South,Unlimited,1199,36.71,3
C08424,T1455,West,Premium,799,7.97,0
C08425,T1298,South,Basic,299,22.24,2
C08426,T1494,West,Unlimited,1199,27.44,2
C08427,T1066,West,Unlimited,1199,16.92,1
C08428,T1490,East,Unlimited,1199,45.88,2
C08429,T1043,West,Basic,299,28.74,1
C08430,T1388,East,Unlimited,1199,17.58,0
C08431,T1198,South,Standard,499,28.6,1
C08432,T1393,West,Unlimited,1199,20.55,0
C08433,T1222,Central,Basic,299,15.61,3
C08434,T1393,West,Standard,499,34.45,2
C08435,T1157,Central,Standard,499,28.97,0
C08436,T1138,South,Unlimited,1199,25.39,2
C08437,T1448,East,Unlimited,1199,28.1,0
C08438,T1247,Central,Basic,299,11.32,3
C08439,T1063,South,Unlimited,1199,31.28,1
C08440,T1189,West,Unlimited,1199,12.94,0
C08441,T1080,Central,Unlimited,1199,21.58,3
C08442,T1381,East,Unlimited,1199,13.45,1
C08443,T1420,Central,Premium,799,26.82,3
C08444,T1022,Central,Standard,499,6.65,0
C08445,T1032,East,Premium,799,7.48,1
C08446,T1420,Central,Unlimited,1199,25.19,3
C08447,T1487,Central,Standard,499,28.63,0
C08448,T1105,West,Basic,299,41.41,0
C08449,T1367,Central,Standard,499,33.8,1
C08450,T1165,East,Standard,499,40.77,2
C08451,T1140,East,Standard,499,35.21,1
C08452,T1492,East,Standard,499,32.15,2
C08453,T1174,East,Standard,499,30.81,2
C08454,T1174,East,Unlimited,1199,38.65,0
C08455,T1425,Central,Basic,299,28.4,0
C08456,T1000,North,Premium,799,49.9,5
C08457,T1381,East,Premium,799,20.16,0
C08458,T1307,West,Unlimited,1199,23.62,3
C08459,T1449,West,Basic,299,27.73,0
C08460,T1231,West,Standard,499,11.66,2
C08461,T1055,West,Premium,799,36.43,0
C08462,T1489,East,Basic,299,24.45,0
C08463,T1173,Central,Standard,499,36.78,2
C08464,T1004,South,Premium,799,0.0,1
C08465,T1464,South,Standard,499,33.82,2
C08466,T1169,West,Standard,499,17.78,3
C08467,T1392,North,Basic,299,9.46,1
C08468,T1096,West,Basic,299,30.33,1
C08469,T1263,Central,Premium,799,15.55,1
C08470,T1190,East,Unlimited,1199,24.47,1
C08471,T1008,East,Premium,799,11.97,0
C08472,T1313,West,Standard,499,25.61,1
C08473,T1147,West,Standard,499,31.46,0
C08474,T1124,East,Standard,499,27.63,2
C08475,T1064,Central,Basic,299,25.39,1
C08476,T1003,Central,Basic,299,38.71,2
C08477,T1452,West,Standard,499,45.34,1
C08478,T1471,Central,Premium,799,22.55,3
C08479,T1455,West,Standard,499,26.17,3
C08480,T1371,East,Basic,299,43.48,0
C08481,T1405,South,Premium,799,26.46,2
C08482,T1465,North,Basic,299,33.52,1
C08483,T1143,Central,Basic,299,33.37,0
C08484,T1413,North,Unlimited,1199,15.79,1
C08485,T1262,East,Standard,499,6.5,1
C08486,T1135,Central,Standard,499,35.22,0
C08487,T1348,East,Unlimited,1199,29.67,0
C08488,T1448,East,Unlimited,1199,26.54,0
C08489,T1302,Central,Standard,499,27.92,2
C08490,T1352,East,Premium,799,2.4,1
C08491,T1023,East,Standard,499,29.58,2
C08492,T1049,West,Basic,299,29.88,0
C08493,T1218,North,Standard,499,23.18,0
C08494,T1116,East,Basic,299,12.05,1
C08495,T1111,East,Unlimited,1199,20.36,0
C08496,T1318,East,Basic,299,36.13,1
C08497,T1257,Central,Basic,299,18.17,0
C08498,T1334,North,Basic,299,23.67,0
C08499,T1491,South,Basic,299,0.0,1
C08500,T1411,West,Unlimited,1199,28.91,1
C08501,T1077,East,Premium,799,22.22,2
C08502,T1083,South,Unlimited,1199,27.51,2
C08503,T1176,South,Unlimited,1199,25.28,2
C08504,T1265,South,Unlimited,1199,11.79,0
C08505,T1415,North,Standard,499,34.66,0
C08506,T1347,Central,Premium,799,22.61,1
C08507,T1185,West,Unlimited,1199,2.01,2
C08508,T1231,West,Premium,799,27.91,2
C08509,T1397,West,Premium,799,27.41,1
C08510,T1443,East,Standard,499,18.71,2
C08511,T1213,Central,Standard,499,29.09,1
C08512,T1392,North,Premium,799,17.56,0
C08513,T1257,Central,Standard,499,38.07,2
C08514,T1100,South,Unlimited,1199,25.22,3
C08515,T1421,North,Standard,499,5.79,3
C08516,T1161,Central,Premium,799,9.41,0
C08517,T1151,East,Standard,499,22.26,3
C08518,T1065,Central,Premium,799,29.47,2
C08519,T1103,West,Premium,799,40.05,1
C08520,T1059,South,Basic,299,28.29,0
C08521,T1460,Central,Unlimited,1199,3.64,4
C08522,T1496,West,Standard,499,3.62,1
C08523,T1283,West,Basic,299,9.86,0
C08524,T1169,West,Basic,299,40.82,2
C08525,T1127,Central,Premium,799,31.02,3
C08526,T1172,East,Premium,799,9.42,0
C08527,T1117,Central,Standard,499,17.6,0
C08528,T1261,North,Unlimited,1199,33.33,4
C08529,T1081,Central,Basic,299,26.25,1
C08530,T1134,South,Unlimited,1199,0.0,0
C08531,T1203,North,Unlimited,1199,18.01,0
C08532,T1222,Central,Unlimited,1199,29.66,1
C08533,T1468,North,Unlimited,1199,19.14,2
C08534,T1362,East,Basic,299,13.21,1
C08535,T1272,East,Standard,499,14.67,1
C08536,T1276,West,Unlimited,1199,26.93,0
C08537,T1153,West,Premium,799,24.78,2
C08538,T1361,West,Unlimited,1199,16.25,2
C08539,T1040,North,Standard,499,30.77,2
C08540,T1028,East,Unlimited,1199,38.02,1
C08541,T1160,South,Standard,499,0.21,0
C08542,T1036,Central,Standard,499,46.94,1
C08543,T1366,Central,Unlimited,1199,30.22,6
C08544,T1184,South,Standard,499,33.45,3
C08545,T1190,East,Standard,499,16.07,3
C08546,T1202,East,Standard,499,44.25,1
C08547,T1048,Central,Basic,299,23.02,0
C08548,T1246,East,Premium,799,35.72,3
C08549,T1364,East,Basic,299,14.22,0
C08550,T1131,East,Premium,799,20.02,0
C08551,T1112,North,Basic,299,24.8,2
C08552,T1325,North,Basic,299,25.63,1
C08553,T1007,North,Unlimited,1199,35.33,0
C08554,T1041,South,Premium,799,3.11,0
C08555,T1472,South,Premium,799,16.16,3
C08556,T1072,East,Unlimited,1199,34.66,1
C08557,T1476,East,Premium,799,13.19,0
C08558,T1180,North,Unlimited,1199,28.55,2
C08559,T1159,North,Premium,799,17.03,0
C08560,T1476,East,Standard,499,14.94,0
C08561,T1109,East,Basic,299,38.76,1
C08562,T1304,West,Unlimited,1199,17.18,1
C08563,T1049,West,Basic,299,15.63,2
C08564,T1349,Central,Premium,799,21.05,0
C08565,T1116,East,Standard,499,34.45,1
C08566,T1419,Central,Standard,499,27.58,0
C08567,T1454,East,Premium,799,26.49,0
C08568,T1402,East,Unlimited,1199,30.31,0
C08569,T1084,East,Unlimited,1199,33.67,1
C08570,T1431,Central,Unlimited,1199,33.08,0
C08571,T1014,South,Basic,299,26.07,3
C08572,T1012,Central,Basic,299,30.18,0
C08573,T1382,West,Standard,499,35.84,1
C08574,T1405,South,Premium,799,33.32,1
C08575,T1115,North,Premium,799,24.35,1
C08576,T1154,Central,Unlimited,1199,24.03,0
C08577,T1186,East,Premium,799,34.16,0
C08578,T1416,West,Unlimited,1199,32.27,0
C08579,T1320,South,Basic,299,14.58,0
C08580,T1375,Central,Basic,299,10.19,1
C08581,T1428,South,Unlimited,1199,32.64,1
C08582,T1262,East,Unlimited,1199,39.37,2
C08583,T1027,North,Standard,499,31.7,2
C08584,T1059,South,Premium,799,32.28,1
C08585,T1293,North,Standard,499,10.96,3
C08586,T1255,Central,Premium,799,36.84,0
C08587,T1111,East,Unlimited,1199,47.53,0
C08588,T1223,South,Standard,499,6.21,1
C08589,T1263,Central,Standard,499,28.03,0
C08590,T1251,West,Premium,799,28.92,0
C08591,T1298,South,Basic,299,21.45,4
C08592,T1109,East,Basic,299,31.58,3
C08593,T1082,Central,Standard,499,27.65,0
C08594,T1095,Central,Standard,499,14.58,0
C08595,T1445,East,Premium,799,36.03,4
C08596,T1285,North,Basic,299,30.05,6
C08597,T1475,Central,Unlimited,1199,40.93,2
C08598,T1007,North,Premium,799,20.88,2
C08599,T1230,East,Standard,499,12.2,0
C08600,T1351,East,Basic,299,26.68,0
C08601,T1159,North,Standard,499,31.02,1
C08602,T1408,South,Unlimited,1199,25.37,1
C08603,T1284,East,Unlimited,1199,29.24,0
C08604,T1158,West,Unlimited,1199,22.64,0
C08605,T1241,West,Unlimited,1199,14.59,0
C08606,T1130,South,Basic,299,30.11,0
C08607,T1235,North,Basic,299,10.91,1
C08608,T1113,South,Unlimited,1199,20.3,1
C08609,T1197,Central,Unlimited,1199,15.18,0
C08610,T1440,West,Premium,799,44.56,2
C08611,T1205,Central,Basic,299,20.95,3
C08612,T1344,East,Unlimited,1199,27.58,1
C08613,T1193,South,Standard,499,18.21,3
C08614,T1437,West,Standard,499,28.07,0
C08615,T1061,South,Standard,499,10.3,1
C08616,T1403,Central,Standard,499,39.92,1
C08617,T1061,South,Standard,499,21.43,0
C08618,T1439,East,Unlimited,1199,11.28,1
C08619,T1442,East,Standard,499,27.38,0
C08620,T1246,East,Premium,799,12.59,1
C08621,T1390,North,Unlimited,1199,15.93,1
C08622,T1068,Central,Unlimited,1199,30.92,3
C08623,T1133,South,Standard,499,39.77,1
C08624,T1306,East,Standard,499,30.98,3
C08625,T1435,South,Basic,299,25.96,2
C08626,T1464,South,Premium,799,24.25,1
C08627,T1369,West,Premium,799,25.77,2
C08628,T1329,South,Unlimited,1199,35.97,0
C08629,T1291,West,Standard,499,12.17,0
C08630,T1339,West,Basic,299,15.29,3
C08631,T1460,Central,Unlimited,1199,23.15,1
C08632,T1205,Central,Unlimited,1199,9.6,2
C08633,T1454,East,Premium,799,29.85,1
C08634,T1278,East,Premium,799,19.31,3
C08635,T1048,Central,Standard,499,25.99,0
